index,Name,Time,Store,Comment
152169,Patrick Nakaula,1/18/21,Walmart,audacity cancel order without consent
152170,Patrick Nakaula,1/18/21,Walmart,first last time ever go walmart
152171,Patrick Nakaula,1/18/21,Walmart,com truly horrible experience
152172,Patrick Nakaula,1/18/21,Walmart,discourage shop walmart
152174,Amber Lamb,1/18/21,Walmart,give one star cause low could give whole experience sh order printer walmart
152175,Amber Lamb,1/18/21,Walmart,com never order walmart
152176,Amber Lamb,1/18/21,Walmart,com still haven get printer steady give run around printer isn today cancel order together deal amazon
152178,Sue M,1/18/21,Walmart,shop walmart
152179,Sue M,1/18/21,Walmart,com hold money account make sure enough cancel order safety without explain money hold bank take week
152180,Sue M,1/18/21,Walmart,blame bank
152181,Sue M,1/18/21,Walmart,say store
152182,Sue M,1/18/21,Walmart,no no store
152183,Sue M,1/18/21,Walmart,talk customer service even aggravating
152184,Sue M,1/18/21,Walmart,say escalate issue manager email say error happen complaint come thru want repeat issue beginning
152185,Sue M,1/18/21,Walmart,bad customer service ever never shop online
152186,Felix,1/18/21,Walmart,someone tell walmart good price eyeglass
152187,Felix,1/18/21,Walmart,go stuart federal hwy purchase pair glass
152188,Felix,1/18/21,Walmart,first day get notice lense cheap glass
152189,Felix,1/18/21,Walmart,day later glass scratch
152190,Felix,1/18/21,Walmart,could not underst
152192,Felix,1/18/21,Walmart,notice scratch not use glass anymore
152193,Felix,1/18/21,Walmart,garbage not waste money
152194,Felix,1/18/21,Walmart,garbage
135047,Busaba,1/18/22,Walmart,plymouth wal mart morning return phone case purchase weekend case not fit tell customer service dep not open till say cashier get need back later return phone case enter store front see big case nugenix vitamin grab bottle due great price thought get register price double call cashier very nice say mang price check come woman man man say not see price size box say
135048,Busaba,1/18/22,Walmart,see way ring
135049,Busaba,1/18/22,Walmart,not not go override not problem wow talk would go way back box merch
135050,Busaba,1/18/22,Walmart,ise not even sit idiot know put product mang idiot would walk around box merch
135051,Busaba,1/18/22,Walmart,ise not even sit price not even make sense please explain rude person
182066,Pat Obrien,1/19/18,Walmart,love walmart walmart everyday
179971,Jerry,1/19/19,Walmart,order tail light lexus december th
179972,Jerry,1/19/19,Walmart,still not come january th
179973,Jerry,1/19/19,Walmart,first get supplier give double talk
179974,Jerry,1/19/19,Walmart,parcel promise jan
179975,Jerry,1/19/19,Walmart,kick around san francisco san pablo sacramento jan rd jan th report transfer post office jan th trail go dead
179976,Jerry,1/19/19,Walmart,contact walmart today useful chat feature
179977,Jerry,1/19/19,Walmart,first blame contract supplier
179978,Jerry,1/19/19,Walmart,say
179979,Jerry,1/19/19,Walmart,buy walmart promise escalate problem would get call next day
179980,Jerry,1/19/19,Walmart,saturday huh pass resolution specialist offer refund
179981,Jerry,1/19/19,Walmart,would not contact supplier replacement expedite hawaii
179982,Jerry,1/19/19,Walmart,accept refund say might receive five day order replacement amazon within minute arrive january st
179983,Jerry,1/19/19,Walmart,faith amazon not try give double talk runaround
179984,Jerry,1/19/19,Walmart,walmart just get replacement product
179985,Jerry,1/19/19,Walmart,see fool order walmart
179986,Jerry,1/19/19,Walmart,not make mistake
179987,Jerry,1/19/19,Walmart,not care not care
179988,Jerry,1/19/19,Walmart,count just legal minimum not one dollar
179989,Jerry,1/19/19,Walmart,somewhere deep within bowel walmart someone must know burn customer go contaminate average ten potential customer
179990,Jerry,1/19/19,Walmart,well know statistic
179991,Jerry,1/19/19,Walmart,get customer product order offer gift card something
179995,Jerry,1/19/19,Walmart,not just hang order number date dec
179996,Jerry,1/19/19,Walmart,not go threaten amazon kind cheap jack operation
135030,Robert Pryor j,1/19/22,Walmart,place order online cancel
135031,Robert Pryor j,1/19/22,Walmart,no far second one piece out
135032,Robert Pryor j,1/19/22,Walmart,ugh food th surprise party thst ruin
135033,James Smallwood,1/19/22,Walmart,buy goodyear tire walmart online
135034,James Smallwood,1/19/22,Walmart,send tire manufacture year prior instal car
135035,James Smallwood,1/19/22,Walmart,tire go bad mile rate mile
135036,James Smallwood,1/19/22,Walmart,walmart say day return policy
135037,James Smallwood,1/19/22,Walmart,apply tire
135038,James Smallwood,1/19/22,Walmart,customer service horrible not underst
135039,James Smallwood,1/19/22,Walmart,person phone
135040,James Smallwood,1/19/22,Walmart,tell tire buy walmart tire center tire hazard offer would prorate new tire
135041,James Smallwood,1/19/22,Walmart,tire not available walmart store
135042,James Smallwood,1/19/22,Walmart,very displeased
135043,James Smallwood,1/19/22,Walmart,le
135044,James Smallwood,1/19/22,Walmart,guess walmart not really care show reaction matter
135045,James Smallwood,1/19/22,Walmart,go elsewhere tire
134974,David Beers,1/20/22,Walmart,order rotate party light
134975,David Beers,1/20/22,Walmart,one fine already open wall adapter miss light break piece
134980,David Beers,1/20/22,Walmart,come walmart people not notice return
134981,David Beers,1/20/22,Walmart,totally unacceptable
134982,David Beers,1/20/22,Walmart,order walmart website
134984,David B. Frank,1/20/22,Walmart,get vaccine walmart year ago
134985,David B. Frank,1/20/22,Walmart,try access digital record travel job create special permission pharmacy
134986,David B. Frank,1/20/22,Walmart,respect however use rd party verification service prevent create account since say not answer question correctly
134987,David B. Frank,1/20/22,Walmart,good tell deny access record base rd party database look cros reference wrong
134988,David B. Frank,1/20/22,Walmart,or outdated information even bad concern question ask appear come question ask create security passcode
134989,David B. Frank,1/20/22,Walmart,beyond invasive unethical
134990,David B. Frank,1/20/22,Walmart,piss not know start
134991,David B. Frank,1/20/22,Walmart,offer no online help phone computer operate prevent access anyone help access record rightfully mine need work compliance give freedom back
134992,Jonathan Singer,1/20/22,Walmart,order tv walmart
134993,Jonathan Singer,1/20/22,Walmart,com br
134994,Jonathan Singer,1/20/22,Walmart,new credit card never use
134995,Jonathan Singer,1/20/22,Walmart,walmart cancel order without explanation
134996,Jonathan Singer,1/20/22,Walmart,charge
134997,Jonathan Singer,1/20/22,Walmart,charge card walmart
134998,Jonathan Singer,1/20/22,Walmart,bank investigate find charge not make individual walmart walmart commit straight fraud charge
134999,Jonathan Singer,1/20/22,Walmart,card
135000,Jonathan Singer,1/20/22,Walmart,send email doug mcmillon ceo receive no reply
135002,jeremy,1/20/22,Walmart,finally able order ps
135003,jeremy,1/20/22,Walmart,walmart cancel order due quantity limit order allowed limit
135004,jeremy,1/20/22,Walmart,walmart continually oversell item cancel order today technology no way retailor size inept inventory control
135026,Natalie Ferrish Arsenault,1/20/22,Walmart,order bottle kaboom mold mildew bleach deliver top bag unscrewed leave lot product spill bag package got set dining room chair get home evening pick package find product strip varnish chair
135027,Natalie Ferrish Arsenault,1/20/22,Walmart,refund bottle give dollar promo code
135028,Natalie Ferrish Arsenault,1/20/22,Walmart,easily able repair dining chair dollar thank walmart
135029,Natalie Ferrish Arsenault,1/20/22,Walmart,either packaging well delivery need help ugh
183007,Bri W,1/21/17,Walmart,shipping take forever
183008,Bri W,1/21/17,Walmart,overall great company
179960,Sharon Reynolds,1/21/19,Walmart,work walmart mcdonough ga disappoint way store manger run store don underst
179961,Sharon Reynolds,1/21/19,Walmart,big supper center run supply like bag not even paper towel
179962,Sharon Reynolds,1/21/19,Walmart,perform duty no bag
179963,Sharon Reynolds,1/21/19,Walmart,customer look answer not fault
179964,Sharon Reynolds,1/21/19,Walmart,hide office not come front end answer question customer leave everything csm
179965,Sharon Reynolds,1/21/19,Walmart,don think fit store manager run store ground
179966,Sharon Reynolds,1/21/19,Walmart,really hope thing change
179967,Sharon Reynolds,1/21/19,Walmart,next thing hour give cut hour pay bill hour week not right
179970,lawrence johnson,1/21/19,Walmart,walmart good online store awesome price get real good fast shipping always take care customer
169635,Ncebayakhe Spofana,1/21/20,Walmart,fast shipping affordable price
169636,Treecare Adolfo,1/21/20,Walmart,need cashier self checkout
152094,Robert Carrasco,1/21/21,Walmart,give order another customer pick ask wow treat like crap inquiry try line chat phone give grocery check credential wow no discount free stuff just bs day spend week grocery might horrible ideal
134958,Dark,1/21/22,Walmart,well go anywhere else save money too
134959,Dark,1/21/22,Walmart,price shelf never correct not find associate need help
134960,Dark,1/21/22,Walmart,find one he hide
134961,Dark,1/21/22,Walmart,not see come people sq
134962,Dark,1/21/22,Walmart,ft
134963,Dark,1/21/22,Walmart,building suppose help everyone
134964,Dark,1/21/22,Walmart,bad walmart would not hire anyone no one work
134966,Robert Nieuwenhoven,1/21/22,Walmart,third party seller send wrong item
134967,Robert Nieuwenhoven,1/21/22,Walmart,order ram memory get lipstick
134968,Robert Nieuwenhoven,1/21/22,Walmart,not work well computer
134969,Robert Nieuwenhoven,1/21/22,Walmart,take hour email complain walmart online seller
134970,Robert Nieuwenhoven,1/21/22,Walmart,finally return item store half hour manage refund money
134971,Robert Nieuwenhoven,1/21/22,Walmart,never shop third party walmart
134972,Robert Nieuwenhoven,1/21/22,Walmart,joke something go wrong
183790,Sherae X Roberts,1/22/14,Walmart,just come walmart locate corner parker custer road plano texas
183791,Sherae X Roberts,1/22/14,Walmart,yesterday leave message primary care doctor request fax refill klonopin walmart pharmacy
183792,Sherae X Roberts,1/22/14,Walmart,not sure receive message time since appointment today specialist ask would write script klonopin
183793,Sherae X Roberts,1/22/14,Walmart,write prescription no problem
183794,Sherae X Roberts,1/22/14,Walmart,leave office notice write prescription tablet
183795,Sherae X Roberts,1/22/14,Walmart,also way home nurse primary care doctor inform fax klonopin refill walmart
183796,Sherae X Roberts,1/22/14,Walmart,since specialist write prescription tablet drop walgreen pharmacy way home
183797,Sherae X Roberts,1/22/14,Walmart,not think would big deal prescription write primary care doctor quantity tablet
183798,Sherae X Roberts,1/22/14,Walmart,prescription write specialist quantity tablet
183799,Sherae X Roberts,1/22/14,Walmart,hour later go walmart pick prescription fax primary care doctor
183800,Sherae X Roberts,1/22/14,Walmart,get pharmacist start talk prescription walgreen
183801,Sherae X Roberts,1/22/14,Walmart,tell need choose prescription go buy
183802,Sherae X Roberts,1/22/14,Walmart,tell prescription walgreen tablet
183803,Sherae X Roberts,1/22/14,Walmart,say not matter not get prescription fill
183804,Sherae X Roberts,1/22/14,Walmart,inform prescription fill just would pay one use insurance pocket
183805,Sherae X Roberts,1/22/14,Walmart,still try argue refuse fill prescription fax primary care doctor unless cancel prescription walgreen
183806,Sherae X Roberts,1/22/14,Walmart,take cell phone call pharmacist walgreen
183807,Sherae X Roberts,1/22/14,Walmart,run phone contact pharmacist walgreen could
183808,Sherae X Roberts,1/22/14,Walmart,ask work walmart walgreen piss concern need prescription fax walmart anything else regard prescription nother store not even walmart none business
183809,Sherae X Roberts,1/22/14,Walmart,call pharmacist walgreen tell pull prescription get specialist
183810,Sherae X Roberts,1/22/14,Walmart,ring prescription fax tablet pay use insurance
183811,Sherae X Roberts,1/22/14,Walmart,little know call walgreen tell pharmacist go come pick prescription drop
183812,Sherae X Roberts,1/22/14,Walmart,leave walmart go straight walgreen get prescription back
183813,Sherae X Roberts,1/22/14,Walmart,drop prescription kroger pharmacy
183814,Sherae X Roberts,1/22/14,Walmart,pharmacist kroger no problem fill tablet
183815,Sherae X Roberts,1/22/14,Walmart,not concerned walmart walgreen pharmacy
183816,Sherae X Roberts,1/22/14,Walmart,fill no argument
183817,Sherae X Roberts,1/22/14,Walmart,ask much prescription insurance
183818,Sherae X Roberts,1/22/14,Walmart,think point would bring walmart walgreen like pharmacist walmart
