level_0,index,Name,Time,Store,Comment
27589,121306,Jessica Long,17/08/2022,Walmart,far go
27590,121307,Jessica Long,17/08/2022,Walmart,no resolution still stuck product tell call number return store â€¦â€¦
27591,121373,Cruz lopez,17/08/2022,Walmart,change car motor oil walmart nolana th mcallen tx quick soon finish shop car really appreciate guy walmart fast assure job right
27592,121626,mac,17/08/2022,Walmart,every single time pickup take freaking minute every order whether thing
27593,121627,mac,17/08/2022,Walmart,hate walmart pickup literally trash
27594,121629,Evelyn Heath,17/08/2022,Walmart,scamme walmart third party seller contact federal trade commission ftc lawsuit walmart company take report seriously walmart sick steal sick third party scammer give call help take report
27595,121630,Evelyn Heath,17/08/2022,Walmart,just google find
27596,121631,Evelyn Heath,17/08/2022,Walmart,turn ftc not wait happen get take money card without knowledge screw walmart screw third party seller trash never order anything walmart ever
27597,121632,Evelyn Heath,17/08/2022,Walmart,would like scamme spray tail llc third party walmart go look google review horrible lie say not take money card lie say send not send turn ftc take seriously
27598,183338,Ernie Lee,18/08/2016,Walmart,purchase tv walmart online store tv set winkle screen
27599,183339,Ernie Lee,18/08/2016,Walmart,thought simply return walmart
27600,183340,Ernie Lee,18/08/2016,Walmart,not return walmart since sell one subcontracting website
27601,183341,Ernie Lee,18/08/2016,Walmart,website ask send back cost
27602,183342,Ernie Lee,18/08/2016,Walmart,really disappointing experience very irresponsible sale strategy walmart website call bargainstation
27603,183343,Ernie Lee,18/08/2016,Walmart,com
27604,183344,Ernie Lee,18/08/2016,Walmart,not purchase product walmart website
27605,182350,Allan,18/08/2017,Walmart,shop amazon year give walmart chance
27606,182351,Allan,18/08/2017,Walmart,could not change order nor cancel order within hour
27607,182352,Allan,18/08/2017,Walmart,no two day shipping item arrive sometime withe next day even within month
27608,182353,Allan,18/08/2017,Walmart,not see go head head amazon
27609,182355,Danette Fertig Thompson,18/08/2017,Walmart,second last time order walmart
27610,182356,Danette Fertig Thompson,18/08/2017,Walmart,com shipment delay cancel delay finally frustration cancel
27611,182357,Danette Fertig Thompson,18/08/2017,Walmart,time shipment literally less mile destination walmart inform shipment cancel item damage transit
27612,182358,Danette Fertig Thompson,18/08/2017,Walmart,contact tell would rush replacement shipment would arrive two day
27613,182359,Danette Fertig Thompson,18/08/2017,Walmart,instead item not ship
27614,182360,Danette Fertig Thompson,18/08/2017,Walmart,finally get notification order resubmitte
27615,182361,Danette Fertig Thompson,18/08/2017,Walmart,would not arrive nine day
27616,182362,Danette Fertig Thompson,18/08/2017,Walmart,contact walmart
27617,182363,Danette Fertig Thompson,18/08/2017,Walmart,com customer service representative ask want really no solution compensation offer
27618,182364,Danette Fertig Thompson,18/08/2017,Walmart,first even tell could not cancel order transit
27619,182365,Danette Fertig Thompson,18/08/2017,Walmart,finally order cancel
27620,182366,Danette Fertig Thompson,18/08/2017,Walmart,tell would take week process refund
27621,182367,Danette Fertig Thompson,18/08/2017,Walmart,wow
27622,182368,Danette Fertig Thompson,18/08/2017,Walmart,really great customer service walmart
27623,177392,Brenda Watts-Scott,18/08/2019,Walmart,bad planet order item send store mile away tell must glitch funny item deliver store mile house send elsewhere not post office time see address send
27624,177397,Brenda Watts-Scott,18/08/2019,Walmart,call several time nothing
27625,177399,Richard,18/08/2019,Walmart,purchase phone wal mart ride road florida bring home could not transfer number brew phone
27626,177400,Richard,18/08/2019,Walmart,take back tell phone not phone come worth box
27627,177401,Richard,18/08/2019,Walmart,thepaper work prove purchase
27628,177402,Richard,18/08/2019,Walmart,manager come tell not sale phone not match box
27629,177403,Richard,18/08/2019,Walmart,emposable make mistake
27630,177404,Richard,18/08/2019,Walmart,take get call liar
27631,177405,Richard,18/08/2019,Walmart,say need phone come box
27632,177406,Richard,18/08/2019,Walmart,thief well
27633,177407,Richard,18/08/2019,Walmart,make desint money
27634,177408,Richard,18/08/2019,Walmart,no reason steal
27635,177409,Richard,18/08/2019,Walmart,purchase phone wal mart
27636,177410,Richard,18/08/2019,Walmart,besure therm open look product just perchesd may accuse liar thief
27637,143589,Gabe FigueirÃ³,18/08/2021,Walmart,buy item pick store
27638,143590,Gabe FigueirÃ³,18/08/2021,Walmart,drive hour minute pick item
27639,143591,Gabe FigueirÃ³,18/08/2021,Walmart,arrive tell purchase cancel
27640,143592,Gabe FigueirÃ³,18/08/2021,Walmart,never get notification cancelation
27641,143594,Robert James,18/08/2021,Walmart,online shopping unpleasant store shopping
27642,143595,Robert James,18/08/2021,Walmart,store shelf unstocked empty
27643,143596,Robert James,18/08/2021,Walmart,time order online get cancellation notice many item order
27644,143597,Robert James,18/08/2021,Walmart,read lot hype walmart supposedly great inventory control system
27645,143598,Robert James,18/08/2021,Walmart,not keep item stock or shelf good system
27646,143599,Robert James,18/08/2021,Walmart,overall walmart offer bad shopping experience retail industry
27647,143601,Missie Grim,18/08/2021,Walmart,order computer walmart come rd party tell computer delay reach walmart tell fedex never pick computer ask order cancel assure order cancel tell would take business day refund show card statement
27648,143602,Missie Grim,18/08/2021,Walmart,happen computer never pick cancel order mind show front porch
27649,143603,Missie Grim,18/08/2021,Walmart,someone replace order either computer store walmart
27650,143604,Missie Grim,18/08/2021,Walmart,walmart say not replace order not
27651,143605,Missie Grim,18/08/2021,Walmart,another issue walmart deal rd party company might order something china
27652,143606,Missie Grim,18/08/2021,Walmart,not sure ever order
27653,143608,Jeri Gary Johnson,18/08/2021,Walmart,wish read review prior ordering
27654,143609,Jeri Gary Johnson,18/08/2021,Walmart,not use walmart
27655,143610,Jeri Gary Johnson,18/08/2021,Walmart,place fairly large order deliver day period
27656,143611,Jeri Gary Johnson,18/08/2021,Walmart,every boxed item potato cracker etc smash break piece majority good dent snack package peach smash liquid saturate box smash
27657,143612,Jeri Gary Johnson,18/08/2021,Walmart,amaze way package
27658,143613,Jeri Gary Johnson,18/08/2021,Walmart,order receive excellent condition one ship amazon happen not know not order order place walmart
27659,143614,Jeri Gary Johnson,18/08/2021,Walmart,write numerous review receive package
27660,143616,Donna Miliano,18/08/2021,Walmart,could give review would
27661,143617,Donna Miliano,18/08/2021,Walmart,order carpet clean walmart
27662,143618,Donna Miliano,18/08/2021,Walmart,com
27663,143619,Donna Miliano,18/08/2021,Walmart,supposedly deliver today individual leave wrong house not find
27664,143620,Donna Miliano,18/08/2021,Walmart,picture take leave just show step
27665,143621,Donna Miliano,18/08/2021,Walmart,know
27666,143622,Donna Miliano,18/08/2021,Walmart,call walmart name carrier
27667,143623,Donna Miliano,18/08/2021,Walmart,no phone number
27668,143624,Donna Miliano,18/08/2021,Walmart,anyone just pick order deliver call customer service no help
27669,143625,Donna Miliano,18/08/2021,Walmart,call walmart store no help
27670,143626,Donna Miliano,18/08/2021,Walmart,someone need get act together
27671,143627,Donna Miliano,18/08/2021,Walmart,terrible customer service
27672,143629,Christel Seymour,18/08/2021,Walmart,order walmart want buy cake ice cream unavailable cake always unavailable they not even substitute it this always happen never anything stock
27673,143630,Christel Seymour,18/08/2021,Walmart,jewel osco well customer service disappointed one time sister order something not even show up they not even bother send sister email that waste dollar shipping
27674,143631,Christel Seymour,18/08/2021,Walmart,ling not even get refund
27675,143632,David Solomon,18/08/2021,Walmart,solomon no question amazon kick walmart
27676,143633,David Solomon,18/08/2021,Walmart,sale day
27677,143634,David Solomon,18/08/2021,Walmart,order high end package son birthday nearly week advance birthday
27678,143635,David Solomon,18/08/2021,Walmart,would go walmart track package would show item ship
27679,143636,David Solomon,18/08/2021,Walmart,day birthday not receive package yet online walmart portal continue show shipping process
27680,143637,David Solomon,18/08/2021,Walmart,call customer service stay hold minute find item loose resolution refund money
27681,143638,David Solomon,18/08/2021,Walmart,empathy customer service non existent method resolution unacceptable
27682,143639,David Solomon,18/08/2021,Walmart,disappointed walmart management training
27683,143640,David Solomon,18/08/2021,Walmart,use amazon move forward caution anyone use walmart online effort deliver say deliver
27684,143641,David Solomon,18/08/2021,Walmart,david solomon ceo viamediatv
27685,143642,David Solomon,18/08/2021,Walmart,com
27686,143643,Ronnie M,18/08/2021,Walmart,davie florida location order nobody answer phone pickup parking spot nobody tend curbside vehicle await pickup nobody know anything inside main building order no communication whatsoever no body know anything place mad call coorporate office
27687,143644,Ronnie M,18/08/2021,Walmart,even phone call waste time bottom line walmart pickup curbside system not exist farce fake false botch
27688,143645,Ronnie M,18/08/2021,Walmart,waste hour time nothing
27689,143646,Ronnie M,18/08/2021,Walmart,never get business
27690,143647,Felicia Watkins,18/08/2021,Walmart,horrible service empty shelf unsanitary environment
27691,144294,PuiLam Wun,18/08/2021,Walmart,wish read review buy anything walmart
27692,144295,PuiLam Wun,18/08/2021,Walmart,order line toy tablet gr
27693,144296,PuiLam Wun,18/08/2021,Walmart,daughter birthday month ahead
27694,144297,PuiLam Wun,18/08/2021,Walmart,just find dad already buy real tablet
27695,144298,PuiLam Wun,18/08/2021,Walmart,take toy walmart return
27696,144299,PuiLam Wun,18/08/2021,Walmart,first time go line door go second time
27697,144300,PuiLam Wun,18/08/2021,Walmart,wait minute tell customer service don know call service absolutely no service render
27698,144301,PuiLam Wun,18/08/2021,Walmart,need box return
27699,144302,PuiLam Wun,18/08/2021,Walmart,use box behind
27700,144303,PuiLam Wun,18/08/2021,Walmart,tell buy box
27701,144304,PuiLam Wun,18/08/2021,Walmart,bring box back next day st
27702,144305,PuiLam Wun,18/08/2021,Walmart,line min
27703,144306,PuiLam Wun,18/08/2021,Walmart,lucky go customer service couldn line order
27704,144307,PuiLam Wun,18/08/2021,Walmart,ok wait another minute customer service
27705,144308,PuiLam Wun,18/08/2021,Walmart,try pull order print slip paper tell contact rd party seller
27706,144309,PuiLam Wun,18/08/2021,Walmart,didn customer service tell yesterday instead make come back box point buy walmart pay walmart contact rd party walmart make profit sell rd party merch
27707,144310,PuiLam Wun,18/08/2021,Walmart,ize
27708,144311,PuiLam Wun,18/08/2021,Walmart,don want take responsibility
27709,144312,PuiLam Wun,18/08/2021,Walmart,talk friend
27710,144313,PuiLam Wun,18/08/2021,Walmart,tell make trip return something too
27711,144314,PuiLam Wun,18/08/2021,Walmart,never update
27712,144315,PuiLam Wun,18/08/2021,Walmart,call seller surprised walmart tell contact
27713,144316,PuiLam Wun,18/08/2021,Walmart,tell walmart authority refund
27714,144317,PuiLam Wun,18/08/2021,Walmart,upset give tablet salvation army
27715,144318,PuiLam Wun,18/08/2021,Walmart,not worth time
27716,121151,Sara Lafortune,18/08/2022,Walmart,security dumb stupid force friend leave bike hall say would watch come back bike go say go look no bike thank dumb security friend go disrespect everytime untill find bike sit promise would watch
27717,121152,Sara Lafortune,18/08/2022,Walmart,apparently stupid not know anything job jus fire loose customer
27718,121154,Roxanne Torres,18/08/2022,Walmart,neighborhood walmart area worker name javier help go back go look see product not get often every time ask walmart employee help look specific product never always attitude give something
27719,121155,Roxanne Torres,18/08/2022,Walmart,appreciate customer service never get georgia employee outst
27720,121156,Roxanne Torres,18/08/2022,Walmart,ing never never review
27721,121157,Roxanne Torres,18/08/2022,Walmart,outst
27722,121158,Roxanne Torres,18/08/2022,Walmart,ing young man appreciate hire like
27723,121178,Patric Lacasse,18/08/2022,Walmart,store buy toaster stop work seek
27724,121179,Patric Lacasse,18/08/2022,Walmart,return no problem
27725,121180,Patric Lacasse,18/08/2022,Walmart,buy second one online never arrive wait week notify mail refund
27726,121181,Patric Lacasse,18/08/2022,Walmart,not toaster month
27727,121182,Patric Lacasse,18/08/2022,Walmart,verry disapointe
27728,121363,M Fazli,18/08/2022,Walmart,shopping notice onion pack different size take weight one weight pound almost pound wonder many stuff never weight trust
27729,121398,ChristopherD.,18/08/2022,Walmart,order simple bottle medicine
27730,121402,ChristopherD.,18/08/2022,Walmart,deliver wrong address
27731,121405,ChristopherD.,18/08/2022,Walmart,never get
27732,121409,ChristopherD.,18/08/2022,Walmart,go digital hell web site
27733,121410,ChristopherD.,18/08/2022,Walmart,never happen amazon
27734,121413,ChristopherD.,18/08/2022,Walmart,not trust walmart
27735,121476,Ted Unlis,18/08/2022,Walmart,walmart deceptive additional charge st order utilize walmart home delivery service walmart tout free no minimum discover lie
27736,121477,Ted Unlis,18/08/2022,Walmart,item select home delivery walmart charge delivery fee order total doesn meet minimum
27737,121478,Ted Unlis,18/08/2022,Walmart,equally deceptive rise sleazy scam level delivery driver tip walmart automatically tack total
27738,121479,Ted Unlis,18/08/2022,Walmart,go back figure delete tip worry retaliation delivery driver walmart employee train expect tip
27739,121480,Ted Unlis,18/08/2022,Walmart,right mind would pay year privilege scamme walmart every additional fee tip possibly milk customer
27740,121718,Sanderya Neupane,18/08/2022,Walmart,coupon redeem half price
27741,121720,Sanderya Neupane,18/08/2022,Walmart,rebate give
27742,121807,Sanderya Neupane,18/08/2022,Walmart,coupon redeem half price
27743,121809,Sanderya Neupane,18/08/2022,Walmart,rebate give
27744,183331,koti69,19/08/2016,Walmart,place order online store pickup option order show store item stock
27745,183332,koti69,19/08/2016,Walmart,get email immediately say order available hour hour get email say order cancel not item stock
27746,183333,koti69,19/08/2016,Walmart,underst
27747,183334,koti69,19/08/2016,Walmart,goof happen order different configuration option pickup store repeat thing
27748,183335,koti69,19/08/2016,Walmart,please not purchase anything online waste time
27749,183336,koti69,19/08/2016,Walmart,lose day process might order thing amazon little less price still deliver day ahead
27750,177383,Angela Denise Caldwell,19/08/2019,Walmart,take car oil change location farm market rd
27751,177384,Angela Denise Caldwell,19/08/2019,Walmart,houston tx
27752,177385,Angela Denise Caldwell,19/08/2019,Walmart,service vehicle tell oh oil leak
27753,177386,Angela Denise Caldwell,19/08/2019,Walmart,really change oil know go leak back bad costumer service know waste money
27754,177387,Angela Denise Caldwell,19/08/2019,Walmart,believe damage
27755,177388,Angela Denise Caldwell,19/08/2019,Walmart,use love shop
27756,177389,Angela Denise Caldwell,19/08/2019,Walmart,upset not keep give money
27757,177390,Angela Denise Caldwell,19/08/2019,Walmart,continue write post believe walmart
27758,90266,Dorothy B,19/08/2018,Amazon Go,check
27759,90269,Dorothy B,19/08/2018,Amazon Go,far interesting shopping experience
27760,90270,Dorothy B,19/08/2018,Amazon Go,literally download amazon go app phone scan phone enter
27761,90271,Dorothy B,19/08/2018,Amazon Go,four people include join
27762,90272,Dorothy B,19/08/2018,Amazon Go,store very well lay
27763,90273,Dorothy B,19/08/2018,Amazon Go,price not bad either
27764,90274,Dorothy B,19/08/2018,Amazon Go,buy
27765,90275,Dorothy B,19/08/2018,Amazon Go,chip soda water yogurt fresh fruit veggie meal two ready cook beer wine attendant card choose item amazon go swag item
27766,90276,Dorothy B,19/08/2018,Amazon Go,choose item just walk minute later receive email receipt small area want sit eat microwave plastic utensil
27767,90277,Dorothy B,19/08/2018,Amazon Go,perk phone charging station definitely would recommend go visit
27768,90278,Dorothy B,19/08/2018,Amazon Go,one area would frequent often
27769,143555,DJ,19/08/2021,Walmart,walmart
27770,143556,DJ,19/08/2021,Walmart,com refund cause ontrac last mile poor work drop pkgs wrong address damaging pkgs leave unattended sidewalk please ditch oncrap plague
27771,143557,Gopi Krishnamraju,19/08/2021,Walmart,order item got deliver day late still haven receive order item receive item got damage
27772,143559,John Wilcox,19/08/2021,Walmart,walmart service center bonner spring kansas worth damage truck refuse pay
27773,143560,John Wilcox,19/08/2021,Walmart,care vehicle would recommend go somewhere else
27774,143561,John Wilcox,19/08/2021,Walmart,absolutely no one service center manager store manager insurance claim agent absolutely no one
27775,143562,John Wilcox,19/08/2021,Walmart,le thing proper manner leave damage vehicle
27776,143563,John Wilcox,19/08/2021,Walmart,beware
27777,143564,Linda Marie,19/08/2021,Walmart,return vacumn buy week agi
27778,143565,Linda Marie,19/08/2021,Walmart,no long need get one working
27779,143566,Linda Marie,19/08/2021,Walmart,tell customer service say full sh it not even use vacumn
27780,143567,Linda Marie,19/08/2021,Walmart,cant believe say
27781,143568,Taylor Ascher,19/08/2021,Walmart,order hard get item online month ago expect delivery today
27782,143569,Taylor Ascher,19/08/2021,Walmart,just receive delay item email
27783,143572,Taylor Ascher,19/08/2021,Walmart,regard tough get item walmart not place go online
27784,143573,Taylor Ascher,19/08/2021,Walmart,sell stock not
27785,143574,Taylor Ascher,19/08/2021,Walmart,likely cause miss item place drop actual stock
27786,143576,Stacy Hunt,19/08/2021,Walmart,purchase two bed wal mart deliver decent time frame give complication covid
27787,143577,Stacy Hunt,19/08/2021,Walmart,well one bed zero hardware include
27788,143578,Stacy Hunt,19/08/2021,Walmart,contact manufacturer completely unwilling help process replacement wal mart seem super easy
27789,143579,Stacy Hunt,19/08/2021,Walmart,would send replacement month return item via fed ex tracking slip provide
27790,143580,Stacy Hunt,19/08/2021,Walmart,well month later charge another bed say never receive item
27791,143581,Stacy Hunt,19/08/2021,Walmart,contact tell via chat exchange find item would issue full refund within hour
27792,143582,Stacy Hunt,19/08/2021,Walmart,hour come go no refund
27793,143583,Stacy Hunt,19/08/2021,Walmart,contact customer service tell never receive item would not get refund
27794,143584,Stacy Hunt,19/08/2021,Walmart,entire purchase nightmare never purchase wal mart
27795,143585,Stacy Hunt,19/08/2021,Walmart,review certainly not affect wal mart
27796,143586,Stacy Hunt,19/08/2021,Walmart,hopefully make think twice purchase large item online
27797,143587,Stacy Hunt,19/08/2021,Walmart,safe purchase elsewhere
27798,120999,Greg Pink,19/08/2022,Walmart,racism walmart recently walmart streetsboro ohio recently check walmart ohio issue assistance need
27799,121006,Greg Pink,19/08/2022,Walmart,come manager store manager not care
27800,121007,Greg Pink,19/08/2022,Walmart,right not care very obvious staff act horrible un
27801,121008,Greg Pink,19/08/2022,Walmart,able way come name exact location
27802,121014,Greg Pink,19/08/2022,Walmart,document experience location
27803,121044,Philbert Piccone,19/08/2022,Walmart,several item check
27804,121045,Philbert Piccone,19/08/2022,Walmart,therefore need help item not scan properly
27805,121046,Philbert Piccone,19/08/2022,Walmart,result tell could not get help employee busy
27806,121047,Philbert Piccone,19/08/2022,Walmart,lastly leave everything leave disgust
27807,121048,Philbert Piccone,19/08/2022,Walmart,way walmart supercenter philip hwy jacksonville fl
27808,121101,Suzanne Coxon,19/08/2022,Walmart,walmart customer service bad ever encounter
27809,121102,Suzanne Coxon,19/08/2022,Walmart,keep try place order online walmart keep cancel
27810,121103,Suzanne Coxon,19/08/2022,Walmart,nine time phone walmart customer service try resolve issue time tell problem would not happen
27811,121104,Suzanne Coxon,19/08/2022,Walmart,keep happen
27812,121105,Suzanne Coxon,19/08/2022,Walmart,finally walmart deactivate account mistake beyond ridiculous
27813,121106,Suzanne Coxon,19/08/2022,Walmart,honesty glad account deactivate never deal walmart customer service
27814,121107,Suzanne Coxon,19/08/2022,Walmart,appal
27815,121133,Desiree,19/08/2022,Walmart,actual way give less star would just like many many horrible experience not able deliver item store
27816,121136,Desiree,19/08/2022,Walmart,deliver not issue
27817,121140,Desiree,19/08/2022,Walmart,new system just cancel order instead just deliver next day seriously live street walmart could not deliver stuff really app
27818,121141,Desiree,19/08/2022,Walmart,nothing
27819,121142,Desiree,19/08/2022,Walmart,problem idiotic app
27820,121143,Desiree,19/08/2022,Walmart,someone need take corporation pedestal
27821,121682,Tina Willmore,19/08/2022,Walmart,walmart always welcoming
27822,121683,Tina Willmore,19/08/2022,Walmart,wish just little clean
27823,121684,Tina Willmore,19/08/2022,Walmart,thank always around every corner
27824,121686,Barbara Brown,19/08/2022,Walmart,walmart pharmacy staff always friendly knowledgeable courteous professional
27825,121687,Barbara Brown,19/08/2022,Walmart,good job keep good work
27826,121771,Tina Willmore,19/08/2022,Walmart,walmart always welcoming
27827,121772,Tina Willmore,19/08/2022,Walmart,wish just little clean
27828,121773,Tina Willmore,19/08/2022,Walmart,thank always around every corner
27829,121775,Barbara Brown,19/08/2022,Walmart,walmart pharmacy staff always friendly knowledgeable courteous professional
27830,121776,Barbara Brown,19/08/2022,Walmart,good job keep good work
27831,160223,Tammy Redden,20/08/2020,Walmart,go walmart conley road columbia mo purchase
27832,160225,Tammy Redden,20/08/2020,Walmart,company work
27833,160226,Tammy Redden,20/08/2020,Walmart,day decide
27834,160227,Tammy Redden,20/08/2020,Walmart,no long need
27835,160228,Tammy Redden,20/08/2020,Walmart,day later go back walmart conley road return
27836,160230,Tammy Redden,20/08/2020,Walmart,upon arrive return
27837,160231,Tammy Redden,20/08/2020,Walmart,inform anna no record purchase
27838,160232,Tammy Redden,20/08/2020,Walmart,not receipt time
27839,160233,Tammy Redden,20/08/2020,Walmart,submit business office
27840,160234,Tammy Redden,20/08/2020,Walmart,another guy appear anna try go back office try find receipt
27841,160235,Tammy Redden,20/08/2020,Walmart,ask date purchase not know time
27842,160236,Tammy Redden,20/08/2020,Walmart,look couple date back supposebly come back say not find receipt base credit card number
27843,160237,Tammy Redden,20/08/2020,Walmart,st
27844,160238,Tammy Redden,20/08/2020,Walmart,hold credit card say need last four number card
27845,160239,Tammy Redden,20/08/2020,Walmart,not use card otherwise track
27846,160241,Tammy Redden,20/08/2020,Walmart,inform would go back company get receipt could not verify purchase otherwise
27847,160242,Tammy Redden,20/08/2020,Walmart,st
27848,160243,Tammy Redden,20/08/2020,Walmart,front counter another employee walk ask question get inch space
27849,160244,Tammy Redden,20/08/2020,Walmart,move way could st
27850,160245,Tammy Redden,20/08/2020,Walmart,counter talk co worker
27851,160246,Tammy Redden,20/08/2020,Walmart,walk door ask receipt security person walk hear conversation not receipt
27852,160247,Tammy Redden,20/08/2020,Walmart,ask manager lady name tammy come talk say would follow see happen get back me
27853,160248,Tammy Redden,20/08/2020,Walmart,she take no information
27854,160249,Tammy Redden,20/08/2020,Walmart,say sorry felt discriminate
27855,160250,Tammy Redden,20/08/2020,Walmart,very unconcerned say well never refuse service not receipt especially credit card use
27856,160251,Tammy Redden,20/08/2020,Walmart,know think black people steal
27857,160252,Tammy Redden,20/08/2020,Walmart,however work shelter watch people come gear walmart not work
27858,160253,Tammy Redden,20/08/2020,Walmart,share one person steal another person take back
27859,160254,Tammy Redden,20/08/2020,Walmart,never pre correct
27860,160255,Tammy Redden,20/08/2020,Walmart,word get
27861,160256,Tammy Redden,20/08/2020,Walmart,horrible experience way around never feel discriminate like feel wednesday
27862,160258,Andrew Zahm,20/08/2020,Walmart,order sound system aug
27863,160259,Andrew Zahm,20/08/2020,Walmart,slate delivery aug
27864,160260,Andrew Zahm,20/08/2020,Walmart,never receive product
27865,160261,Andrew Zahm,20/08/2020,Walmart,contact walmart
27866,160262,Andrew Zahm,20/08/2020,Walmart,com contact rd party seller
27867,160263,Andrew Zahm,20/08/2020,Walmart,seller tell send package got lose
27868,160264,Andrew Zahm,20/08/2020,Walmart,say ok patient
27869,160265,Andrew Zahm,20/08/2020,Walmart,contact never receive package
27870,160266,Andrew Zahm,20/08/2020,Walmart,dude lie
27871,160267,Andrew Zahm,20/08/2020,Walmart,contact walmart
27872,160268,Andrew Zahm,20/08/2020,Walmart,com get refund not get refund right just call talk rd party close ticket
27873,160269,Andrew Zahm,20/08/2020,Walmart,no new ticket open hour
27874,160270,Andrew Zahm,20/08/2020,Walmart,wait whole weekend call rd party monday
27875,160271,Andrew Zahm,20/08/2020,Walmart,piss
27876,160272,Andrew Zahm,20/08/2020,Walmart,leave nasty message
27877,160273,Andrew Zahm,20/08/2020,Walmart,call back
27878,160274,Andrew Zahm,20/08/2020,Walmart,get third party
27879,160275,Andrew Zahm,20/08/2020,Walmart,say work
27880,160276,Andrew Zahm,20/08/2020,Walmart,calm say call back day check package
27881,160277,Andrew Zahm,20/08/2020,Walmart,call back day later
27882,160278,Andrew Zahm,20/08/2020,Walmart,no package send
27883,160279,Andrew Zahm,20/08/2020,Walmart,fact sell item want another shipment come next week
27884,160280,Andrew Zahm,20/08/2020,Walmart,give break
27885,160281,Andrew Zahm,20/08/2020,Walmart,walmart
27886,160282,Andrew Zahm,20/08/2020,Walmart,com use well third party seller
27887,160283,Andrew Zahm,20/08/2020,Walmart,guy cloverfield new jersey joke shame take money leave place not access month
27888,160284,Andrew Zahm,20/08/2020,Walmart,order walmart issue amazon
27889,160285,Andrew Zahm,20/08/2020,Walmart,never order anything guy long live
27890,160287,Colette Marie McLaughlin,20/08/2020,Walmart,old lady know nothing life perfect
27891,160288,Colette Marie McLaughlin,20/08/2020,Walmart,walmart
27892,160289,Colette Marie McLaughlin,20/08/2020,Walmart,com deliver wrong order dish friend pick frustrate even write nasty review
27893,160290,Colette Marie McLaughlin,20/08/2020,Walmart,contact walmart
27894,160291,Colette Marie McLaughlin,20/08/2020,Walmart,com chat
27895,160292,Colette Marie McLaughlin,20/08/2020,Walmart,help correct mistake
27896,160293,Colette Marie McLaughlin,20/08/2020,Walmart,know walmart not pay livable wage
27897,160294,Colette Marie McLaughlin,20/08/2020,Walmart,notice begin pay well wage pray nation find goodness find people work walmart
27898,160295,Colette Marie McLaughlin,20/08/2020,Walmart,com
27899,160296,Colette Marie McLaughlin,20/08/2020,Walmart,impressed
27900,160298,Fred flint stone,20/08/2020,Walmart,never order online call help nobody speak english could not underst
27901,160299,Fred flint stone,20/08/2020,Walmart,none able help lawrenceburg tennessee store never ever go may well go prison
27902,160300,Fred flint stone,20/08/2020,Walmart,company need shut permanently
27903,160463,ThÃ¡i TrÃ¢n,20/08/2020,Walmart,order skincare product walmart first time
27904,160464,ThÃ¡i TrÃ¢n,20/08/2020,Walmart,divide order different package
27905,160465,ThÃ¡i TrÃ¢n,20/08/2020,Walmart,first one receive second one fast imagine
27906,160466,ThÃ¡i TrÃ¢n,20/08/2020,Walmart,satisfied online experience
27907,143549,Wyatt Earp,20/08/2021,Walmart,beware beware beware walmart sell many thing walmart
27908,143550,Wyatt Earp,20/08/2021,Walmart,com site however third party vender
27909,143551,Wyatt Earp,20/08/2021,Walmart,try return store desl problem reluctant help say nothing walmart
27910,143552,Wyatt Earp,20/08/2021,Walmart,com
27911,143553,Wyatt Earp,20/08/2021,Walmart,call customer service make sound like easy return never order anything don want take ride
27912,120951,Ruth K. McCarthy,20/08/2022,Walmart,come walmart employee door say could go store ask say manager say store close go get water leave talk lady work slam door face upset just leave go winco
27913,120952,Robin Chenery,20/08/2022,Walmart,go early avoid crowd
27914,120953,Robin Chenery,20/08/2022,Walmart,go checkout wit full cart
27915,120954,Robin Chenery,20/08/2022,Walmart,not one single checkout open staff
27916,120955,Robin Chenery,20/08/2022,Walmart,not one single checkout conveyer belt open make easy full cart
27917,120956,Robin Chenery,20/08/2022,Walmart,check small self checkout station ridiculous
27918,120957,Robin Chenery,20/08/2022,Walmart,spend
27919,120958,Robin Chenery,20/08/2022,Walmart,take forever
27920,120959,Robin Chenery,20/08/2022,Walmart,spend last dollar walmart sick
27921,120960,Robin Chenery,20/08/2022,Walmart,rgnrhvxlq
27922,120968,Sandee Mumbley,20/08/2022,Walmart,store round lake beach il construction huge sign spanish
27923,120969,Sandee Mumbley,20/08/2022,Walmart,not speak spanish
27924,120970,Sandee Mumbley,20/08/2022,Walmart,would walmart place english spanish sign side side us english speak citizen feel discriminate
27925,120971,Sandee Mumbley,20/08/2022,Walmart,seem happen
27926,120973,Sandee Mumbley,20/08/2022,Walmart,citizen discriminate
27927,120974,Sandee Mumbley,20/08/2022,Walmart,shame wal mart cater one ethnic group
27928,120992,Ronan Costello,20/08/2022,Walmart,could give zero would far bad company ever deal
27929,120993,Ronan Costello,20/08/2022,Walmart,tell get reward card
27930,120994,Ronan Costello,20/08/2022,Walmart,tell application complete credit card amount already debit account coudnt cancel
27931,120995,Ronan Costello,20/08/2022,Walmart,never receive credit card not able pay bill
27932,120996,Ronan Costello,20/08/2022,Walmart,eventually get credit card number account lock could not gain access
27933,120997,Ronan Costello,20/08/2022,Walmart,avoid wallmart cost
27934,121195,Shannon Hayden,20/08/2022,Walmart,buy phone online phone want not local store
27935,121196,Shannon Hayden,20/08/2022,Walmart,got phone find one idiot walmart employee not even scan bar code
