level_0,index,Name,Time,Store,Comment
4419,42337,Dhas a Point,19/09/2021,Walmart,The redesigned layout of walmart website should be taken down. I am so frustrated! it used to be user friendly and efficient. If I am shopping for groceries I do not want to have to weed through marketplace sellers and ship only items. I want to see only what is available for the curbside pickup.
4420,42338,Brenda,19/09/2021,Walmart,This updated Walmart app is a disaster! Some items are being shipped that I know are on the shelves that could be delivered with my groceries. If they don't clean this mess up I'll go to Instacart for my grocery delivery. I'm adding to my review since the grocery items are updated in my online grocery order. The toothpaste is showing along with bananas as being weight adjusted. The substitutions no longer are able to be approved. What a mess! Instacart will be my grocery choice from now on. Walmart just lost another customer due to this crappy app.
4421,42339,Wanda,19/09/2021,Walmart,"I shop at Walmart Store #434 in Huntsville AL. I was there today to buy my usual bi-weekly groceries. I am completely appalled and thoroughly disgusted in what I saw in their meat department. The beef section, all of it has turned gray and has obviously gone bad. It needs to be thrown out not sold to customers. The ground beef, roasts, steaks all the beef half gray and brown. I know I am just one customer and not very important but I am done with Walmart. Someone will get sick from eating that meat and they obviously don't care."
4422,42349,Cyndi,19/09/2021,Walmart,"Very disappointed and aggravated with the updated app. So much so, I gave up and placed my order with Foodlion and will continue to do so until Walmart changes either back to the way it was or something better then the current."
4423,42350,st,19/09/2021,Walmart,I agree with all the one star (and less) reviews. Every time I go to their site I send them feedback that I hate the new site. Hope everyone will do that and maybe it will be changed!
4424,42351,Dhas a Point,19/09/2021,Walmart,The redesigned layout of walmart website should be taken down. I am so frustrated! it used to be user friendly and efficient. If I am shopping for groceries I do not want to have to weed through marketplace sellers and ship only items. I want to see only what is available for the curbside pickup.
4425,42352,Brenda,19/09/2021,Walmart,This updated Walmart app is a disaster! Some items are being shipped that I know are on the shelves that could be delivered with my groceries. If they don't clean this mess up I'll go to Instacart for my grocery delivery. I'm adding to my review since the grocery items are updated in my online grocery order. The toothpaste is showing along with bananas as being weight adjusted. The substitutions no longer are able to be approved. What a mess! Instacart will be my grocery choice from now on. Walmart just lost another customer due to this crappy app.
4426,42353,Wanda,19/09/2021,Walmart,"I shop at Walmart Store #434 in Huntsville AL. I was there today to buy my usual bi-weekly groceries. I am completely appalled and thoroughly disgusted in what I saw in their meat department. The beef section, all of it has turned gray and has obviously gone bad. It needs to be thrown out not sold to customers. The ground beef, roasts, steaks all the beef half gray and brown. I know I am just one customer and not very important but I am done with Walmart. Someone will get sick from eating that meat and they obviously don't care."
4427,42363,Cyndi,19/09/2021,Walmart,"Very disappointed and aggravated with the updated app. So much so, I gave up and placed my order with Foodlion and will continue to do so until Walmart changes either back to the way it was or something better then the current."
4428,42364,st,19/09/2021,Walmart,I agree with all the one star (and less) reviews. Every time I go to their site I send them feedback that I hate the new site. Hope everyone will do that and maybe it will be changed!
4429,42365,Dhas a Point,19/09/2021,Walmart,The redesigned layout of walmart website should be taken down. I am so frustrated! it used to be user friendly and efficient. If I am shopping for groceries I do not want to have to weed through marketplace sellers and ship only items. I want to see only what is available for the curbside pickup.
4430,42366,Brenda,19/09/2021,Walmart,This updated Walmart app is a disaster! Some items are being shipped that I know are on the shelves that could be delivered with my groceries. If they don't clean this mess up I'll go to Instacart for my grocery delivery. I'm adding to my review since the grocery items are updated in my online grocery order. The toothpaste is showing along with bananas as being weight adjusted. The substitutions no longer are able to be approved. What a mess! Instacart will be my grocery choice from now on. Walmart just lost another customer due to this crappy app.
4431,42367,Wanda,19/09/2021,Walmart,"I shop at Walmart Store #434 in Huntsville AL. I was there today to buy my usual bi-weekly groceries. I am completely appalled and thoroughly disgusted in what I saw in their meat department. The beef section, all of it has turned gray and has obviously gone bad. It needs to be thrown out not sold to customers. The ground beef, roasts, steaks all the beef half gray and brown. I know I am just one customer and not very important but I am done with Walmart. Someone will get sick from eating that meat and they obviously don't care."
4432,42377,Cyndi,19/09/2021,Walmart,"Very disappointed and aggravated with the updated app. So much so, I gave up and placed my order with Foodlion and will continue to do so until Walmart changes either back to the way it was or something better then the current."
4433,42378,st,19/09/2021,Walmart,I agree with all the one star (and less) reviews. Every time I go to their site I send them feedback that I hate the new site. Hope everyone will do that and maybe it will be changed!
4434,42379,Dhas a Point,19/09/2021,Walmart,The redesigned layout of walmart website should be taken down. I am so frustrated! it used to be user friendly and efficient. If I am shopping for groceries I do not want to have to weed through marketplace sellers and ship only items. I want to see only what is available for the curbside pickup.
4435,42380,Brenda,19/09/2021,Walmart,This updated Walmart app is a disaster! Some items are being shipped that I know are on the shelves that could be delivered with my groceries. If they don't clean this mess up I'll go to Instacart for my grocery delivery. I'm adding to my review since the grocery items are updated in my online grocery order. The toothpaste is showing along with bananas as being weight adjusted. The substitutions no longer are able to be approved. What a mess! Instacart will be my grocery choice from now on. Walmart just lost another customer due to this crappy app.
4436,42381,Wanda,19/09/2021,Walmart,"I shop at Walmart Store #434 in Huntsville AL. I was there today to buy my usual bi-weekly groceries. I am completely appalled and thoroughly disgusted in what I saw in their meat department. The beef section, all of it has turned gray and has obviously gone bad. It needs to be thrown out not sold to customers. The ground beef, roasts, steaks all the beef half gray and brown. I know I am just one customer and not very important but I am done with Walmart. Someone will get sick from eating that meat and they obviously don't care."
4437,42391,Cyndi,19/09/2021,Walmart,"Very disappointed and aggravated with the updated app. So much so, I gave up and placed my order with Foodlion and will continue to do so until Walmart changes either back to the way it was or something better then the current."
4438,42392,st,19/09/2021,Walmart,I agree with all the one star (and less) reviews. Every time I go to their site I send them feedback that I hate the new site. Hope everyone will do that and maybe it will be changed!
4439,42393,Dhas a Point,19/09/2021,Walmart,The redesigned layout of walmart website should be taken down. I am so frustrated! it used to be user friendly and efficient. If I am shopping for groceries I do not want to have to weed through marketplace sellers and ship only items. I want to see only what is available for the curbside pickup.
4440,42394,Brenda,19/09/2021,Walmart,This updated Walmart app is a disaster! Some items are being shipped that I know are on the shelves that could be delivered with my groceries. If they don't clean this mess up I'll go to Instacart for my grocery delivery. I'm adding to my review since the grocery items are updated in my online grocery order. The toothpaste is showing along with bananas as being weight adjusted. The substitutions no longer are able to be approved. What a mess! Instacart will be my grocery choice from now on. Walmart just lost another customer due to this crappy app.
4441,42395,Wanda,19/09/2021,Walmart,"I shop at Walmart Store #434 in Huntsville AL. I was there today to buy my usual bi-weekly groceries. I am completely appalled and thoroughly disgusted in what I saw in their meat department. The beef section, all of it has turned gray and has obviously gone bad. It needs to be thrown out not sold to customers. The ground beef, roasts, steaks all the beef half gray and brown. I know I am just one customer and not very important but I am done with Walmart. Someone will get sick from eating that meat and they obviously don't care."
4442,42405,Cyndi,19/09/2021,Walmart,"Very disappointed and aggravated with the updated app. So much so, I gave up and placed my order with Foodlion and will continue to do so until Walmart changes either back to the way it was or something better then the current."
4443,42406,st,19/09/2021,Walmart,I agree with all the one star (and less) reviews. Every time I go to their site I send them feedback that I hate the new site. Hope everyone will do that and maybe it will be changed!
4444,42407,Dhas a Point,19/09/2021,Walmart,The redesigned layout of walmart website should be taken down. I am so frustrated! it used to be user friendly and efficient. If I am shopping for groceries I do not want to have to weed through marketplace sellers and ship only items. I want to see only what is available for the curbside pickup.
4445,42408,Brenda,19/09/2021,Walmart,This updated Walmart app is a disaster! Some items are being shipped that I know are on the shelves that could be delivered with my groceries. If they don't clean this mess up I'll go to Instacart for my grocery delivery. I'm adding to my review since the grocery items are updated in my online grocery order. The toothpaste is showing along with bananas as being weight adjusted. The substitutions no longer are able to be approved. What a mess! Instacart will be my grocery choice from now on. Walmart just lost another customer due to this crappy app.
4446,42409,Wanda,19/09/2021,Walmart,"I shop at Walmart Store #434 in Huntsville AL. I was there today to buy my usual bi-weekly groceries. I am completely appalled and thoroughly disgusted in what I saw in their meat department. The beef section, all of it has turned gray and has obviously gone bad. It needs to be thrown out not sold to customers. The ground beef, roasts, steaks all the beef half gray and brown. I know I am just one customer and not very important but I am done with Walmart. Someone will get sick from eating that meat and they obviously don't care."
4447,42419,Cyndi,19/09/2021,Walmart,"Very disappointed and aggravated with the updated app. So much so, I gave up and placed my order with Foodlion and will continue to do so until Walmart changes either back to the way it was or something better then the current."
4448,42420,st,19/09/2021,Walmart,I agree with all the one star (and less) reviews. Every time I go to their site I send them feedback that I hate the new site. Hope everyone will do that and maybe it will be changed!
4449,42421,Dhas a Point,19/09/2021,Walmart,The redesigned layout of walmart website should be taken down. I am so frustrated! it used to be user friendly and efficient. If I am shopping for groceries I do not want to have to weed through marketplace sellers and ship only items. I want to see only what is available for the curbside pickup.
4450,42422,Brenda,19/09/2021,Walmart,This updated Walmart app is a disaster! Some items are being shipped that I know are on the shelves that could be delivered with my groceries. If they don't clean this mess up I'll go to Instacart for my grocery delivery. I'm adding to my review since the grocery items are updated in my online grocery order. The toothpaste is showing along with bananas as being weight adjusted. The substitutions no longer are able to be approved. What a mess! Instacart will be my grocery choice from now on. Walmart just lost another customer due to this crappy app.
4451,42423,Wanda,19/09/2021,Walmart,"I shop at Walmart Store #434 in Huntsville AL. I was there today to buy my usual bi-weekly groceries. I am completely appalled and thoroughly disgusted in what I saw in their meat department. The beef section, all of it has turned gray and has obviously gone bad. It needs to be thrown out not sold to customers. The ground beef, roasts, steaks all the beef half gray and brown. I know I am just one customer and not very important but I am done with Walmart. Someone will get sick from eating that meat and they obviously don't care."
4452,42433,Cyndi,19/09/2021,Walmart,"Very disappointed and aggravated with the updated app. So much so, I gave up and placed my order with Foodlion and will continue to do so until Walmart changes either back to the way it was or something better then the current."
4453,42434,st,19/09/2021,Walmart,I agree with all the one star (and less) reviews. Every time I go to their site I send them feedback that I hate the new site. Hope everyone will do that and maybe it will be changed!
4454,42435,Dhas a Point,19/09/2021,Walmart,The redesigned layout of walmart website should be taken down. I am so frustrated! it used to be user friendly and efficient. If I am shopping for groceries I do not want to have to weed through marketplace sellers and ship only items. I want to see only what is available for the curbside pickup.
4455,42436,Brenda,19/09/2021,Walmart,This updated Walmart app is a disaster! Some items are being shipped that I know are on the shelves that could be delivered with my groceries. If they don't clean this mess up I'll go to Instacart for my grocery delivery. I'm adding to my review since the grocery items are updated in my online grocery order. The toothpaste is showing along with bananas as being weight adjusted. The substitutions no longer are able to be approved. What a mess! Instacart will be my grocery choice from now on. Walmart just lost another customer due to this crappy app.
4456,42437,Wanda,19/09/2021,Walmart,"I shop at Walmart Store #434 in Huntsville AL. I was there today to buy my usual bi-weekly groceries. I am completely appalled and thoroughly disgusted in what I saw in their meat department. The beef section, all of it has turned gray and has obviously gone bad. It needs to be thrown out not sold to customers. The ground beef, roasts, steaks all the beef half gray and brown. I know I am just one customer and not very important but I am done with Walmart. Someone will get sick from eating that meat and they obviously don't care."
4457,42447,Cyndi,19/09/2021,Walmart,"Very disappointed and aggravated with the updated app. So much so, I gave up and placed my order with Foodlion and will continue to do so until Walmart changes either back to the way it was or something better then the current."
4458,42448,st,19/09/2021,Walmart,I agree with all the one star (and less) reviews. Every time I go to their site I send them feedback that I hate the new site. Hope everyone will do that and maybe it will be changed!
4459,42449,Dhas a Point,19/09/2021,Walmart,The redesigned layout of walmart website should be taken down. I am so frustrated! it used to be user friendly and efficient. If I am shopping for groceries I do not want to have to weed through marketplace sellers and ship only items. I want to see only what is available for the curbside pickup.
4460,42450,Brenda,19/09/2021,Walmart,This updated Walmart app is a disaster! Some items are being shipped that I know are on the shelves that could be delivered with my groceries. If they don't clean this mess up I'll go to Instacart for my grocery delivery. I'm adding to my review since the grocery items are updated in my online grocery order. The toothpaste is showing along with bananas as being weight adjusted. The substitutions no longer are able to be approved. What a mess! Instacart will be my grocery choice from now on. Walmart just lost another customer due to this crappy app.
4461,42451,Wanda,19/09/2021,Walmart,"I shop at Walmart Store #434 in Huntsville AL. I was there today to buy my usual bi-weekly groceries. I am completely appalled and thoroughly disgusted in what I saw in their meat department. The beef section, all of it has turned gray and has obviously gone bad. It needs to be thrown out not sold to customers. The ground beef, roasts, steaks all the beef half gray and brown. I know I am just one customer and not very important but I am done with Walmart. Someone will get sick from eating that meat and they obviously don't care."
4462,42461,Cyndi,19/09/2021,Walmart,"Very disappointed and aggravated with the updated app. So much so, I gave up and placed my order with Foodlion and will continue to do so until Walmart changes either back to the way it was or something better then the current."
4463,42462,st,19/09/2021,Walmart,I agree with all the one star (and less) reviews. Every time I go to their site I send them feedback that I hate the new site. Hope everyone will do that and maybe it will be changed!
4464,42463,Dhas a Point,19/09/2021,Walmart,The redesigned layout of walmart website should be taken down. I am so frustrated! it used to be user friendly and efficient. If I am shopping for groceries I do not want to have to weed through marketplace sellers and ship only items. I want to see only what is available for the curbside pickup.
4465,42464,Brenda,19/09/2021,Walmart,This updated Walmart app is a disaster! Some items are being shipped that I know are on the shelves that could be delivered with my groceries. If they don't clean this mess up I'll go to Instacart for my grocery delivery. I'm adding to my review since the grocery items are updated in my online grocery order. The toothpaste is showing along with bananas as being weight adjusted. The substitutions no longer are able to be approved. What a mess! Instacart will be my grocery choice from now on. Walmart just lost another customer due to this crappy app.
4466,42465,Wanda,19/09/2021,Walmart,"I shop at Walmart Store #434 in Huntsville AL. I was there today to buy my usual bi-weekly groceries. I am completely appalled and thoroughly disgusted in what I saw in their meat department. The beef section, all of it has turned gray and has obviously gone bad. It needs to be thrown out not sold to customers. The ground beef, roasts, steaks all the beef half gray and brown. I know I am just one customer and not very important but I am done with Walmart. Someone will get sick from eating that meat and they obviously don't care."
4467,42475,Cyndi,19/09/2021,Walmart,"Very disappointed and aggravated with the updated app. So much so, I gave up and placed my order with Foodlion and will continue to do so until Walmart changes either back to the way it was or something better then the current."
4468,42476,st,19/09/2021,Walmart,I agree with all the one star (and less) reviews. Every time I go to their site I send them feedback that I hate the new site. Hope everyone will do that and maybe it will be changed!
4469,42477,Dhas a Point,19/09/2021,Walmart,The redesigned layout of walmart website should be taken down. I am so frustrated! it used to be user friendly and efficient. If I am shopping for groceries I do not want to have to weed through marketplace sellers and ship only items. I want to see only what is available for the curbside pickup.
4470,42478,Brenda,19/09/2021,Walmart,This updated Walmart app is a disaster! Some items are being shipped that I know are on the shelves that could be delivered with my groceries. If they don't clean this mess up I'll go to Instacart for my grocery delivery. I'm adding to my review since the grocery items are updated in my online grocery order. The toothpaste is showing along with bananas as being weight adjusted. The substitutions no longer are able to be approved. What a mess! Instacart will be my grocery choice from now on. Walmart just lost another customer due to this crappy app.
4471,42479,Wanda,19/09/2021,Walmart,"I shop at Walmart Store #434 in Huntsville AL. I was there today to buy my usual bi-weekly groceries. I am completely appalled and thoroughly disgusted in what I saw in their meat department. The beef section, all of it has turned gray and has obviously gone bad. It needs to be thrown out not sold to customers. The ground beef, roasts, steaks all the beef half gray and brown. I know I am just one customer and not very important but I am done with Walmart. Someone will get sick from eating that meat and they obviously don't care."
4472,42489,Cyndi,19/09/2021,Walmart,"Very disappointed and aggravated with the updated app. So much so, I gave up and placed my order with Foodlion and will continue to do so until Walmart changes either back to the way it was or something better then the current."
4473,42490,st,19/09/2021,Walmart,I agree with all the one star (and less) reviews. Every time I go to their site I send them feedback that I hate the new site. Hope everyone will do that and maybe it will be changed!
4474,42491,Dhas a Point,19/09/2021,Walmart,The redesigned layout of walmart website should be taken down. I am so frustrated! it used to be user friendly and efficient. If I am shopping for groceries I do not want to have to weed through marketplace sellers and ship only items. I want to see only what is available for the curbside pickup.
4475,42492,Brenda,19/09/2021,Walmart,This updated Walmart app is a disaster! Some items are being shipped that I know are on the shelves that could be delivered with my groceries. If they don't clean this mess up I'll go to Instacart for my grocery delivery. I'm adding to my review since the grocery items are updated in my online grocery order. The toothpaste is showing along with bananas as being weight adjusted. The substitutions no longer are able to be approved. What a mess! Instacart will be my grocery choice from now on. Walmart just lost another customer due to this crappy app.
4476,42493,Wanda,19/09/2021,Walmart,"I shop at Walmart Store #434 in Huntsville AL. I was there today to buy my usual bi-weekly groceries. I am completely appalled and thoroughly disgusted in what I saw in their meat department. The beef section, all of it has turned gray and has obviously gone bad. It needs to be thrown out not sold to customers. The ground beef, roasts, steaks all the beef half gray and brown. I know I am just one customer and not very important but I am done with Walmart. Someone will get sick from eating that meat and they obviously don't care."
4477,42503,Cyndi,19/09/2021,Walmart,"Very disappointed and aggravated with the updated app. So much so, I gave up and placed my order with Foodlion and will continue to do so until Walmart changes either back to the way it was or something better then the current."
4478,42504,st,19/09/2021,Walmart,I agree with all the one star (and less) reviews. Every time I go to their site I send them feedback that I hate the new site. Hope everyone will do that and maybe it will be changed!
4479,42505,Dhas a Point,19/09/2021,Walmart,The redesigned layout of walmart website should be taken down. I am so frustrated! it used to be user friendly and efficient. If I am shopping for groceries I do not want to have to weed through marketplace sellers and ship only items. I want to see only what is available for the curbside pickup.
4480,42506,Brenda,19/09/2021,Walmart,This updated Walmart app is a disaster! Some items are being shipped that I know are on the shelves that could be delivered with my groceries. If they don't clean this mess up I'll go to Instacart for my grocery delivery. I'm adding to my review since the grocery items are updated in my online grocery order. The toothpaste is showing along with bananas as being weight adjusted. The substitutions no longer are able to be approved. What a mess! Instacart will be my grocery choice from now on. Walmart just lost another customer due to this crappy app.
4481,42507,Wanda,19/09/2021,Walmart,"I shop at Walmart Store #434 in Huntsville AL. I was there today to buy my usual bi-weekly groceries. I am completely appalled and thoroughly disgusted in what I saw in their meat department. The beef section, all of it has turned gray and has obviously gone bad. It needs to be thrown out not sold to customers. The ground beef, roasts, steaks all the beef half gray and brown. I know I am just one customer and not very important but I am done with Walmart. Someone will get sick from eating that meat and they obviously don't care."
4482,42517,Cyndi,19/09/2021,Walmart,"Very disappointed and aggravated with the updated app. So much so, I gave up and placed my order with Foodlion and will continue to do so until Walmart changes either back to the way it was or something better then the current."
4483,42518,st,19/09/2021,Walmart,I agree with all the one star (and less) reviews. Every time I go to their site I send them feedback that I hate the new site. Hope everyone will do that and maybe it will be changed!
4484,42519,Dhas a Point,19/09/2021,Walmart,The redesigned layout of walmart website should be taken down. I am so frustrated! it used to be user friendly and efficient. If I am shopping for groceries I do not want to have to weed through marketplace sellers and ship only items. I want to see only what is available for the curbside pickup.
4485,42520,Brenda,19/09/2021,Walmart,This updated Walmart app is a disaster! Some items are being shipped that I know are on the shelves that could be delivered with my groceries. If they don't clean this mess up I'll go to Instacart for my grocery delivery. I'm adding to my review since the grocery items are updated in my online grocery order. The toothpaste is showing along with bananas as being weight adjusted. The substitutions no longer are able to be approved. What a mess! Instacart will be my grocery choice from now on. Walmart just lost another customer due to this crappy app.
4486,42521,Wanda,19/09/2021,Walmart,"I shop at Walmart Store #434 in Huntsville AL. I was there today to buy my usual bi-weekly groceries. I am completely appalled and thoroughly disgusted in what I saw in their meat department. The beef section, all of it has turned gray and has obviously gone bad. It needs to be thrown out not sold to customers. The ground beef, roasts, steaks all the beef half gray and brown. I know I am just one customer and not very important but I am done with Walmart. Someone will get sick from eating that meat and they obviously don't care."
4487,40039,Denise Lopez,19/09/2022,Walmart,I truly appreciate the structured help I get each time if needed when I go to Walmart. Anna from this particular Walmart has truly shined in our life's. Thank you for shining so bright! Neighborhood Walmart (Yuma)
4488,40059,Denise Lopez,19/09/2022,Walmart,I truly appreciate the structured help I get each time if needed when I go to Walmart. Anna from this particular Walmart has truly shined in our life's. Thank you for shining so bright! Neighborhood Walmart (Yuma)
4489,40079,Denise Lopez,19/09/2022,Walmart,I truly appreciate the structured help I get each time if needed when I go to Walmart. Anna from this particular Walmart has truly shined in our life's. Thank you for shining so bright! Neighborhood Walmart (Yuma)
4490,46507,Dave HatesWalmart,20/09/2019,Walmart,"TERRIBLE!!! Used their service - company called Ria - and they would NOT pay my 3 employees when they attempted to claim the money. I had paid in CASH! Some lady in Pakistan told me there was a â€œgeneral security alertâ€ in their system and I would need to go back to Walmart for a refund. That was it! Never again! Ria, you and Walmart SUCK!!! Walmart employees and manager were equally useless."
4491,46508,Kurt,20/09/2019,Walmart,"Walmart Online is worthless. The lead time they gave me was over a week. 2 days after it was supposed to be here, I called, The tracking number said it had not yet left Irvine and I live on the East Coast. They told me they left the vendor a voicemail and the vendor had to email me within 24 hours and if not, I should call Walmart back. Nice pass the buck Walmart. I told them I needed it now - Walmart stated that I would have to speak to the vendor about that. Again pass the buck. Amazon has gotten worse, but not this bad."
4492,46509,Jackie Sanders,20/09/2019,Walmart,"I am greatly disappointed with my local stores. My last trip to the store I couldn't find 3 different products. Some they are no longer carrying, others they just didn't have stock. Employees filling online orders blocked aisles and were rude. I know they have a job to do, but as an in store customer I got the message that they would prefer I not be there. I picked up an item on a shelf that had a large display of like items, across the top of shelf was multiple large signs that said clearance and no not on clearance. To top it off there are 20+ check out lanes with only one that had a checker. I opted to use the self checkout against my better judgement. My first item rang up at the wrong price. Two items later it said I needed assistance, once again waiting on employee as she was helping other customers who were also having trouble, she did what ever she was supposed to do and it said no action needed. Really! Very frustrating, especially since this has become the norm. I will be doing the bulk of my shopping elsewhere in the future. Somewhere along the line Walmart has become more about the money and less about the customers. Very disappointed."
4493,46510,Alexander Wood,20/09/2019,Walmart,"literally such a terrible store. The staff are always disrespectful and unprofessional. One time as i left the store with my family (with my younger brother who repeats everything he hears), the staff were cursing like sailors off in a corner at the door and everybody could hear. completely unprofessional. It's what you'd expect from the staff there at this point, though. worst. store. ever."
4494,46511,Wes,20/09/2019,Walmart,I purchased an item from Walmart.com using a third party seller and Walmart did not assist with the bad transaction.
4495,44521,R. Lemieux,20/09/2020,Walmart,"Walmart online is really horrible. Sent me the wrong order last time and now I order two pair of jeans, accidentally with the wrong size, and I can't cancel the order 5 minutes after it was placed! Makes no sense. Chatting with customer service solved nothing. I hope Amazon devours your online presence. Get a clue Walmart management."
4496,44522,David Chadwick,20/09/2020,Walmart,I come to Walmart in Cape Coral Delprado to shop itâ€™s a total disaster and not pleasurable feeling At the store they having 40+ self checkouts you try to check out with fresh vegetables fruit anything from the produce department and itâ€™s a total disaster you scan the item you weigh it and then it wants you to enter a number it is not a pleasure shopping here I donâ€™t understand the self check out it is horrible you have a checkout person thatâ€™s leaning against the cash register not paying attention for you guys to say youâ€™re good customer service you need to reevaluate yourself because this is the worst experience Iâ€™ve ever had I am fed up with coming to Walmart to try to shop
4497,44523,RS,20/09/2020,Walmart,"Walmart (SuperStore) - Rinehart Road, Sanford, FL  To help improve service I wanted to give you feedback on my recent pickup experience for this order detailed below. Fast it was not, convenient I am also afraid not, and to top it off despite waiting over 30mins when the order was presented it was wrong.  To give some further details, when I arrived, I called the number I was requested to do. It took the Walmart associated (Alyssa) almost 20mins to respond and when she did it was the wrong order. She was not apologetic in any form for either her tardy responsiveness or the fact that the order was wrong. So, fast it was not. The associate went back inside without any communication of the purpose and did not return. I called the number a second time in order to receive the goods I ordered and paid of. The associated eventually return but this time only provided me with 1 item of the 4 I ordered. So in reality I only received 25% or the order and requesting formally a refund for the other 75% or for the order to be fulfilled as originally requested. Convenient, not even close, hassle would be closer to the actual experience.  For your information one of their direct competitors, Target, I have done curbside picked numerous times in the last 6 months. They make curbside pick-up extremely convenient, the staff are pleasant, highly responsive, and arrive at the car almost as soon as you get there (highly organized and efficient). Orders are completed in full almost 100% of the time and when they canâ€™t, for whatever reason, they are prompt with their action, communication, and refund to remediate. That was not the experience with Walmart."
4498,44524,customer,20/09/2020,Walmart,"At the Boerne Texas store i always have a good experience. During COVID I started shopping here as HEB was a mess. They are always friendly, have lots of room in the store and have everything I need. Thanks Boerne Walmart, you are doing great work!"
4499,44525,margaret jane dalzell,20/09/2020,Walmart,"The policy is now no return or exchange on clothing or footwear , ridiculous new. policy"
4500,44526,Pat Hamer,20/09/2020,Walmart,"Clearly, this was a fraud bait and switch. https:// ww w. walmart .com/ip/REVERSIBLE-TARP-12FT-X-20FT/25881397?wmlspartner=wlpa&selectedSellerId=8820  But the receipt shows they are sending me 6x8 tarps. I ordered 5, and they will not cancel this fraud."
4501,44527,Quanna Williams,20/09/2020,Walmart,Donâ€™t shop from walmart.com Some one from Walmart used my debit card And yes it had to be in employee Never been in a Walmart store in my life only shopped online you have your employees stealing from your customers
4502,44528,Hillary,20/09/2020,Walmart,I typically order from Walmart and have it delivered to my house. The prices are better in many cases compared to Amazon and faster delivery. The challenge began this week when I accidentally selected pick up at the store versus having the products delivered to my house. I decided that I would just go pick up the items and get a few other things while I was at the store. The cashier did not know where to pick up the items and when I went to the tower for pick up of material there were people already waiting and indicated they been waiting there for more than 15 minutes. I was able to locate a store manager after talking to a number of employees that did not seem to know how to operate the kiosk or were able to facilitate with order pick ups. After another 15 minutes we were able to get some help by an employee who started to distribute material to those waiting for pick up. The couple that have been there on my arrival received a curtain rod that was bent and was told just to go pick another one out of the store and the second customer was told that the Ramen noodles on or whatever werenâ€™t there because they were stocked out; I explained I had just seen an entire aisle of the same product. Clearly There is a disconnect between the online delivery to house versus pick up services. The stores are not equipped to support the pick up model. Walmart needs to either drop this service or amp it up to people and or exceed the director home shipping experience.
4503,42318,Mishel Qween,20/09/2021,Walmart,"Walmart.com is a bunch of CROOKS. They hurboring 3d party Sellers,like ""ProSeller"" who sells junk and charge high prices for garbage.And they dont want to honor their return policy. When I want returning unwanted and unusable merchandise, they deactivated my account. They simply screw me. I have never seen anything like this before.AWOID THIS COMPANY!!!!"
4504,42319,S Graham,20/09/2021,Walmart,This company is terrible. I would suggest buying products anywhere else when possible. Support small business by buying direct from your favorite brands.
4505,42320,cammy radosevich,20/09/2021,Walmart,"Nightmare! We now live well over an hour from a Walmart so I use the shipping for household goods. The new site is unavigable. Also, the prices have increased dramatically for the shipped products as opposed to in store or pick up. I also can't get items shipped that I have been getting shipped for over a year every two weeks on pay day. What the heck WALMART!!!! I will now only be doing pick up orders for Kroger (which has digital coupons) and Aldi and Lidl until you work this out!"
4506,42321,Tiffany Kirby,20/09/2021,Walmart,"I don't even want to give them one star. I've never been a fan of Walmart because they're merchandise is crap and their service is even worse. But my husband decided to buy me a laptop online through Walmart. It just came in not only was it the wrong laptop and even worse a used one they didn't even send the right charger for the wrong laptop. He also ordered two rokus that were in stock then they canceled the order the next day saying they refunded the money. here it is a week later and no refund. And they continue to make excuses for it. Just a warning, stay away from Walmart online ordering and if your smart you won't shop at Walmart at all. Totally disgusted"
4507,42322,Clarkb Kent,20/09/2021,Walmart,"Walmart.com and Third-Party Vendor JoyBuy Express is my worst experience with online shopping. No Customer support from Walmart nor the loser third-party vendor JoyBuyExpress. JoyBuyExpress list items for sale on Walmart.com that they don't have and subsequently ships cheaper items which are worthless. I do not recommend Walmart.com and Especially the Vendor ""JoyBuyExpress""."
4508,42323,John Wood,20/09/2021,Walmart,"Walmart.com is the worst buying experience I've ever had. Once they have your money they refuse to help you find your package that is already a week in delay. Not because the product was out of stock but because they use a secondary retail source called Spreetail. That place gets paid and lets your package sit in some warehouse for a courier service named Lasership. That courier is unwilling to help you. If you try contact them you will be on hold for at least 30 minutes only to be told there's nothing they can do. If try to cancel your order, Walmart, Spreetail, and Lasership all say the same thing, ""it's not possible to cancel your order at this time "". This has been a nightmare experience and I will NEVER use Walmart.com again!!"
4509,42324,Sandra Taylor,20/09/2021,Walmart,"New walmart update sucks.Now everything is mashed together no separate walmart online,walmart grocery.Items not scanning in store showing out of stock and not scanning clearance prices.Thats when I could actually get it to load past the cartoon lady tapping her phone.Now it just freezes and does nothing.Bring back the old Walmart app!!!Ordering groceries online for in store pick up now instead of canceling items or substitution it ships them.I don't want to wait for groceries to ship for in store pickup.Id rather they be canceled and go buy somewhere else in store or substituted.Half the time it don't load past the cartoon lady tapping phone so I can't use the $98 year subscription I paid for Walmart+ just started it last August month"
4510,42325,Melanie,20/09/2021,Walmart,Terrible change to the website and app. Too hard to figure out the difference between grocery pickup vs items I want to have delivered. Will stop grocery pickup if they don't change it back since it's too confusing to try ordering groceries now.
4511,42326,Lu Shafer,20/09/2021,Walmart,"The old app had things separated nicely, this new app complicates things, I want to see what Iâ€™m purchasing now, not what can be shipped to me if itâ€™s not in stock! I will be shopping elsewhere!"
